# C6 folds; spec=docs/plans/2026-09-23-c6-control-specification.md sha256=32f2e403a30a6669c9d93ffb07acbfa3147d20c1804a853071724440a030f261 (LF-normalised); generator=results/genome/c6/make_folds.py sha256=700ce69ee57ca7df661647a77e1aa248d7da962e5eaec39617e37305b1b4779e (LF-normalised); key=sha256('C6-v1:'+pair_birth_id); fold=rank mod 10 within stratum; see folds.meta.json
src,tar,src_birth_id,tar_birth_id,pair_birth_id,stratum,flag,fold_key_sha256,rank_in_stratum,fold
Mi15,L1,4dd1eb26b0df,ad5110ebac00,f84fbc87de5c,empty,,d6868a257831ed035bdfa7986c683a234551890c8046c41c76d2d889ca00c731,3028,8
Mi15,L2,4dd1eb26b0df,36f25ce16c8f,ec58ec8d3e1a,empty,,95e143c7ca7a6183d85c2710cbe39baa4df8def79a7d0c15f250a0dcabe884e5,2136,6
Mi15,L3,4dd1eb26b0df,fd5e84317740,42b21a20de1b,empty,,789aee8a375df09d5bb00679d4be54714dfe8b85ba795bf40e0a80be6ca7b009,1728,8
Mi15,L4,4dd1eb26b0df,7c19534e0d84,b8de0156bd61,empty,,44481dd4a67af1ca7d7577031c166c07337d9b6686077f6e89d5c7580303c967,953,3
Mi15,L5,4dd1eb26b0df,cc98a8db805e,b7a1f422e677,empty,,3df1597d4cc3461281cc2f308f73721d62505bca4833836f464ce26f1c42917d,871,1
Mi15,Lawf1,4dd1eb26b0df,2627beca1340,3514368d93e5,empty,,1ab329265711f6a1f6a73d9f091e5b6565a1ca870c144910a3b998c8dd439130,358,8
Mi15,Lawf2,4dd1eb26b0df,3a1e8d7d01c3,a1d73214a2f4,empty,,574a3605b9449c14a5dd2cbba9dd14ba73efac99afaef07534993ce7fb60e424,1236,6
Mi15,Mi1,4dd1eb26b0df,af1ee12c7a13,8c3e2acbfdfe,empty,,602194945a5d6400966af484f45625ebfda23b48a8464880e028247708f2d265,1377,7
Mi15,Mi10,4dd1eb26b0df,59362ec08e0b,460bf5517db3,nonempty,,24b230eb2340a3301d8fa4ebb27f3213c9852bb5e166a1b1d2b388ba2b87798e,100,0
Mi15,Mi11,4dd1eb26b0df,f8c7207459cd,ce323b0fe6d2,empty,,274ff39683d9bde511eeb67cc49816aa418e540590a999125d76ca10e9f82711,542,2
Mi15,Mi12,4dd1eb26b0df,22599a5bd694,a91ba8055e62,empty,,a6e8dda46fe7b5e57505d9df4109a092b3bb948c75d897da3f049e98668c8f1a,2391,1
Mi15,Mi13,4dd1eb26b0df,7fd7d345df8e,9f72b10f1235,empty,,b9d23382844b292baa256c716e6e595b0f78df993974a3dcf7d2359583fc8f47,2632,2
Mi15,Mi14,4dd1eb26b0df,b33da6e1384a,b7b4f7899585,empty,,508d3efa1c2d53e09be6058a5ff206b2ab1dcbfab5a617076d34a5b555475433,1129,9
Mi15,Mi15,4dd1eb26b0df,4dd1eb26b0df,08b3b96c860c,nonempty,,e15889b00885364bde35990eb9f37fb3b15f0402c23c74c958aa11949433a907,538,8
Mi15,Mi2,4dd1eb26b0df,8d98b9eb6175,8f90e81cdf87,empty,,5752a1f7b8916da3ba9b8c96f274a827ea818faa0f7b4227ef265a6e2f51d2b3,1238,8
Mi15,Mi3,4dd1eb26b0df,0172ab6332cf,51279bab6075,empty,,e28e53c1ee7e495574c9dbcc28e9fdfe9e1dd6b7ba97b1063f4a032a00bb842b,3196,6
Mi15,Mi4,4dd1eb26b0df,7c9f2d10b0f7,6a08849089b5,nonempty,,1de2adb6c3167901323f0dd236524f3efb30f412ed29932e309ab22bd29e61f9,84,4
Mi15,Mi9,4dd1eb26b0df,760f78ba3287,63cb1b4d6576,empty,,1742e68172a39176e4cb3c3e44021e7cc954e88553093a10e3ad974172726ae1,320,0
Mi15,R1,4dd1eb26b0df,9654b247b494,c8535c902d23,empty,,a9df725ecfdf6dc94fa3a4d0b82cef7fc8a18542c0e3a7406ad3c87118417226,2428,8
Mi15,R2,4dd1eb26b0df,b075082bb026,5bbb043491ae,empty,,25e7ba80f6564b5bfc9c6bf2f360eb0b1307bb7a6ca4bf9d2a41a3f09d2931c3,522,2
Mi15,R3,4dd1eb26b0df,a9358d78ca90,75d008d0a91e,empty,,9484d58522f87cafd95c642df96e2e9f7a16592c16fdff1614eb5cde058c5061,2114,4
Mi15,R4,4dd1eb26b0df,d54d0db004dc,e8d4deea98b4,empty,,feadda0e88eb222e306da124ac8d9795c569b0ac8107b7b5dc532ae21e11f7df,3600,0
Mi15,R5,4dd1eb26b0df,bf135de1db2a,9209220d319d,empty,,cc0b2d371036e497feb8397f97c0ae1f48eece704b28b93275eaf4b5ed72a808,2884,4
Mi15,R6,4dd1eb26b0df,ef2dad65a896,9a8aa945ca7e,empty,,c168ab1e28fd49cbb0e2f4cc6e5f90c5c5990afaa9d7eb33976bf205c0abea3c,2733,3
Mi15,R7,4dd1eb26b0df,ee8007a1d4ca,ca743e5b9b4f,empty,,615988ed03808be5740d8f383505ba1420e7110db27ac7be8698cb8d7f0cd779,1392,2
Mi15,R8,4dd1eb26b0df,8c5b077524c1,ba45b6a22193,empty,,6447fbce90609a17e2e9b0bd6241ef597939e1c078477e87499af2388de0ec4d,1424,4
Mi15,T1,4dd1eb26b0df,7fccce4faa2f,b15f94db8f60,empty,,a45dc3374e8bf5a6bc47aecd58938058cabd8f5a70114707316d1513a54f240a,2346,6
Mi15,T2,4dd1eb26b0df,2c81c87fcf2c,1ad97e5c50b9,empty,,67154e0ba12d3d2eb551360a545ba5a7677aa30e2c7b356366a2aefd0fc1c48f,1457,7
Mi15,T2a,4dd1eb26b0df,e4707238632a,9c3e1f80d477,empty,,2157b18c132b0e638fa64cf48b625c84a7d5ea625ffc840cd4219fa4aff278d6,460,0
Mi15,T3,4dd1eb26b0df,3b9aa8bb490c,d618ad5091c9,empty,,21467771b2b9ebf5d4028ddbd2d24fb0c736b4d982bf5bfd0ebf2fe9e94f31f1,456,6
Mi15,T4a,4dd1eb26b0df,a722a78be07c,b63dc56d97aa,empty,,c4ef955240761d7e5ed6c6df965917857d37867b84b956782aa388a170f49a3b,2783,3
Mi15,T4b,4dd1eb26b0df,8dac2399d9d3,7fd1598ab67d,empty,,bf4dea24e0b2c9e6cb991da518007e9d539e605f6d5893547d13fff2dabcf4bb,2702,2
Mi15,T4c,4dd1eb26b0df,3a2a1325fb93,9e1eb40c265d,empty,,f16ef7058e8c05e0b6c4286ba66d9aa951c2a561bec4b572006af5cb55789fef,3406,6
Mi15,T4d,4dd1eb26b0df,0645a54521a8,608e3845f996,empty,,f1edb0a82d113e1ea385069709dbdf103dc02da438889dc6b07c53bc6bedfdc7,3415,5
Mi15,T5a,4dd1eb26b0df,9fd1579bc37e,62cd1b77dd78,empty,,b523d3267cf94f416e306cd5e017dd71620fe2703f80ceae1102fe2b84effb22,2573,3
Mi15,T5b,4dd1eb26b0df,3c304e466112,6a2bbefe67a2,empty,,c8973c86e5fd63ace5a0b17b0269587131c378d6b3dcd10f112bcf84d2d6ba8a,2840,0
Mi15,T5c,4dd1eb26b0df,4236c6342cc5,40540bc4e5ef,empty,,c69dddaebd878afc51f452cf1031607947c4cd844a470210bd06c5d18cbd456f,2812,2
Mi15,T5d,4dd1eb26b0df,f0bbaae7f4af,4eea8eafbf9b,empty,,6ace52ab76b5cbfe6e2d15c53d8589d499281a4e0e1bd752bb14e4d3fa8d6e9c,1515,5
Mi15,Tm1,4dd1eb26b0df,6b080cbcddcf,b25aa9055719,empty,,b0d32d78c32d706642413aae286250af7962f41e215c859975c7e5932addfe93,2525,5
Mi15,Tm16,4dd1eb26b0df,7a0908bbdc11,753d23924c7b,empty,,61af8a6a7fd0ee1cc77ffe8201f3c19d7fc1c55e9e28c94e04c28f00ee185e03,1396,6
Mi15,Tm2,4dd1eb26b0df,1716679973ed,09de1aac8f8e,empty,,c962c38943d77d4dfc2d1ebef41b4d29e120c0f43d56e65352d7c826bc33cd8f,2850,0
Mi15,Tm20,4dd1eb26b0df,5202f2beeefe,3c420f81ba5b,empty,,a22f4c20941da9d33c04d51b7b97aef7adeae28a814180eb52da86bc72254e13,2310,0
Mi15,Tm28,4dd1eb26b0df,0a8ba80929dc,772f35d989cc,empty,,7d6fe0bd66fcad2661d8bf9006f640f3d7ee6c153e60db08a8ec2d06d499209c,1786,6
Mi15,Tm3,4dd1eb26b0df,1d04dc9e4e44,857db2347bab,empty,,d0c27dcff80560859ce462567ea5e7e96a5fb83caf405b81856686306bbede9e,2943,3
Mi15,Tm30,4dd1eb26b0df,fabbe5261153,adb09f0b4c9e,empty,,94e85881f583758106994bd62b5c7a18cd1fa491644740f93a2a5c14844c15ea,2123,3
Mi15,Tm4,4dd1eb26b0df,8f9d79739978,2b7ced494657,empty,,05660374905957f76e218c652096260b8e487fc8598351f35937f75f33c718aa,69,9
Mi15,Tm5Y,4dd1eb26b0df,05257d37421c,76d7af1a29c5,empty,,5f476a8393b8878bdaab50e4691776cc6b75ae1572468032679bfceaf5a86350,1364,4
Mi15,Tm5a,4dd1eb26b0df,e2174a9084c8,dd276be8757d,empty,,3935da5c990ef50f6a299bfa3981732e0c35d097e5c4b3726a6cb60b239204fa,806,6
Mi15,Tm5b,4dd1eb26b0df,5bd7d91f26e1,1f00070d93a5,empty,,2e73a63ef11028efff0772399b96a4a98967f814e802eda61cf04637d093ad8b,647,7
Mi15,Tm5c,4dd1eb26b0df,2455576c666d,22c4171c8c30,nonempty,,fe82def29cf5198e41b62ffc5ceb814002619ba728b3144a930f858e353e0655,600,0
Mi15,Tm9,4dd1eb26b0df,d00cef6913df,6bd6b966ab29,empty,,a49e0f2a4dd8b634c0e46868f4f81d487864e09978dacf43059dc36e9548b259,2350,0
Mi15,TmY10,4dd1eb26b0df,d1d3392c46d1,99b4cf1b227f,empty,,ca9f7cdf397cd5c53a0861205d85c7dac7a32eed15ef0c8dd337d9279ba3d12b,2867,7
Mi15,TmY13,4dd1eb26b0df,e8c21941580e,3df562996241,empty,,86f1b962b3df2e5e6e8fc1caec434f02f6e7cd04acbb2505d3d803e21abe016b,1922,2
Mi15,TmY14,4dd1eb26b0df,28a670a5d3c8,2cfa76bd83ef,empty,,2fa674857625bdc9e207d3f256abecc60d314290869377aa72de2735577766bb,663,3
Mi15,TmY15,4dd1eb26b0df,18fb00442a43,5edabff501e8,empty,,54a105c3541b3e6677da9c7fff94ed5b42b07e035c24d9456f0fafc7bf9a54b0,1190,0
Mi15,TmY18,4dd1eb26b0df,dd5eb1fb0caf,35d680cc71b2,empty,,1b26b5ccdd72899b057a46f6e5438e05fff412d58c6568268c32d6653c23781c,364,4
Mi15,TmY3,4dd1eb26b0df,607b8ed34a33,dd4da486ce46,empty,,437914a2236baf294be7b5fb72fdc47cc8de321a0052841f0aefeb75dd364048,941,1
Mi15,TmY4,4dd1eb26b0df,887ba31d1e5d,2dd1e4060c37,empty,,c5f5072a37ec5082d2e5f3da0ff5c6801fe08c8a9579ed05a816f08ac5ef1059,2795,5
Mi15,TmY5a,4dd1eb26b0df,3ad6ff7262ce,d0f7b28ba9a2,empty,,3238850a9c97b7b75cd80156a04d9d8275c26067c4ba2edd760ed147461abd1d,704,4
Mi15,TmY9,4dd1eb26b0df,7af2610d274e,b41deac455b5,empty,,9984477cbb342ad7c2d705d0b46e7458da170e863f57fd18931aaa899cd4af93,2183,3
Mi2,Am,8d98b9eb6175,ae7eec9cc6aa,2c8565855f9c,empty,,730d82f3b812fe4b0fbab158dd8e39055379a7de378768bad98b890d7318fb26,1644,4
Mi2,C2,8d98b9eb6175,ac7377b4f393,b368c7f4fdf2,empty,,5532be35ab440c43248e214a8a32e93ad8ea1fcec44651d2b84b77cc96edb86d,1200,0
Mi2,C3,8d98b9eb6175,6182a4f16e6d,27c1684aa3c9,empty,,027ab92b8547e2adda565b9514c43222775ed2ed5000afb79d3e1115e7245db4,37,7
Mi2,CT1(Lo1),8d98b9eb6175,7c280b5b9f34,0b907a48f214,empty,,eb342a497b1fef36379d988221057b4fdb1e374e68d3ccdedfa96bb49020f1c3,3334,4
Mi2,CT1(M10),8d98b9eb6175,63667a4a1a53,865f027b82c3,empty,,802e583f2a44b15bf6503a54ad3718ea64579bb66c5646a35cc838fd794960fe,1821,1
Mi2,L1,8d98b9eb6175,ad5110ebac00,b89b6a708fbc,empty,,dc23144bc50a6a8f908649a41bb3bf95cbd2f3da9349714fd84fd1f24302994a,3108,8
Mi2,L2,8d98b9eb6175,36f25ce16c8f,b7f1811cdc56,empty,,ca70cbd5879432aa435e73b6219e699e512ffa7dfb5a69b6f8753c7137f0ea3c,2865,5
Mi2,L3,8d98b9eb6175,fd5e84317740,6d7cbbef8465,empty,,7a83b2d141f93df92081f5381d4ed11887196d074013c0887b7141b58ab499ac,1754,4
Mi2,L4,8d98b9eb6175,7c19534e0d84,e52d64d61b5b,empty,,0a9d865e3150a79a4b08fb55488a7eeff3d4260578b184e0df44041ce584d4a5,134,4
Mi2,L5,8d98b9eb6175,cc98a8db805e,f4e4a19025e5,empty,,794827c2f2f6dca426571efc19ff80ae3de1a6321dfadb40a97f7370a661f3e7,1735,5
Mi2,Lawf1,8d98b9eb6175,2627beca1340,1f0eba825c4b,empty,,0756c272d16196ef3d7ec8fe4de1ccdfe20071cb44cbb5d24133550d4112bb71,93,3
Mi2,Lawf2,8d98b9eb6175,3a1e8d7d01c3,2678b1d1df4e,empty,,e86c3a61a332bcc82886300b171e4ed58e6526285c9c8c7c068d222ffc397c26,3275,5
Mi2,Mi1,8d98b9eb6175,af1ee12c7a13,820c724ca803,nonempty,,0105851588c69fc0a3485d277db1968903a90238641c39440c8ad33a5962e591,2,2
Mi2,Mi10,8d98b9eb6175,59362ec08e0b,373bed5c67df,empty,,7142b1747b32926f822772ebb5f59d69f7793452acc05f305185259db22c2565,1617,7
Mi2,Mi11,8d98b9eb6175,f8c7207459cd,3d0342e040f8,empty,,62f78c42f8c3e170a732c74a37bdb6f1bf52fbdb04f352181bcfc9b52d248812,1406,6
Mi2,Mi12,8d98b9eb6175,22599a5bd694,eab524071342,empty,,ab842ab4675ecf4559e14cd7048924aadbd41622e9e23844e1be35ab657dd438,2456,6
Mi2,Mi13,8d98b9eb6175,7fd7d345df8e,801b3abf1d79,empty,,6663ab13b1817a6691fd6ac677342aa3c5f51b8dc399d92a23071c07a2c0eabe,1447,7
Mi2,Mi14,8d98b9eb6175,b33da6e1384a,cfc2cf721382,empty,,0e4de81dbcf28628f6ab2434907a0253407ba61029b988ce56131cd7af79939e,187,7
Mi2,Mi15,8d98b9eb6175,4dd1eb26b0df,c2d783be0c31,empty,,98ed4da4e23897c39b6f45c2ff58b6304475942b0c1c1d56664d8602ace27e73,2177,7
Mi2,Mi2,8d98b9eb6175,8d98b9eb6175,759aea3e01ed,empty,,aa8b86801f689c725e23adc623229d069cc8b7ed63759aedc2b00f3b20c882f8,2439,9
Mi2,Mi3,8d98b9eb6175,0172ab6332cf,828d01b71ae8,empty,,a3e27dc478b9feda3873495d5a0954f130c0413c8fd763521c4608a872dfefaf,2336,6
Mi2,Mi4,8d98b9eb6175,7c9f2d10b0f7,156a688dfa92,empty,,dc30cb60fbe716a5b7a53ba7bb653b0fc6850ec6b4e118eddcbe78eb3274cf08,3109,9
Mi2,Mi9,8d98b9eb6175,760f78ba3287,b8d22537c777,empty,,b845117875270df74441ddf4a2b4e856d48d5e3e9fcbaf384ab3ee39244df89f,2612,2
Mi2,R1,8d98b9eb6175,9654b247b494,35ae7f839c5d,empty,,25a951ae86cc56c334ab68e212ba028477a446557c9cbaf2b6873566495ad803,519,9
Mi2,R2,8d98b9eb6175,b075082bb026,3096483e8740,empty,,f88d29ea4ab1b8cebe19e9371b95af1f45bb875a54ab8bd29fb7d0f75630e16f,3508,8
Mi2,R3,8d98b9eb6175,a9358d78ca90,facc02b49f52,empty,,67e2889dede5a5475a5777bf547d17a3189ed1acf8ceb188048ad767489f849b,1467,7
Mi2,R4,8d98b9eb6175,d54d0db004dc,b356ba1318bb,empty,,fab9e80bd88739b10ba640b07aae166880c817afe50e7ed156d32deef0cecd10,3538,8
Mi2,R5,8d98b9eb6175,bf135de1db2a,f655fdbe7c14,empty,,e9796e1d4f56b58f06a1fcd0a7f55298575b0e6b0ef4c228690b4834a8ed0aca,3295,5
Mi2,R6,8d98b9eb6175,ef2dad65a896,c097e47f346e,empty,,8bcbd77e29a8ed4c2746a20ab516367302426f8a6fb23d1183354bc8f6d3bd21,1982,2
Mi2,R7,8d98b9eb6175,ee8007a1d4ca,9714b305c1fa,empty,,a63d232b05e3706dd85fac7374802c296b806c8a9e675626703086605b6b8958,2383,3
Mi2,R8,8d98b9eb6175,8c5b077524c1,a88bc4f51920,empty,,386fbff95f27341efe19ea41e25013bcd846de296eb01ac98a3e0bccdaa430c1,791,1
Mi2,T1,8d98b9eb6175,7fccce4faa2f,67360bc16aa2,empty,,212ce8eee9339682f488c5b6add18d52ddf24ab08dc7d7928a2ee9e53a2cb5ec,455,5
Mi2,T2,8d98b9eb6175,2c81c87fcf2c,c02f1badc4df,nonempty,,9ced362e414cb34f3ab700ca9fdc830722a810ed8f5abfb6f2414a49df008694,370,0
Mi2,T2a,8d98b9eb6175,e4707238632a,01a95261d9a8,nonempty,,61337a023d331abd6ea4eed2aa12ec50425fd3aa778124ee56a8dcdb26ef6a9e,231,1
Mi2,T3,8d98b9eb6175,3b9aa8bb490c,b8846fb4fca6,nonempty,,a7cc3a0f18db53d04e64d3ac0d744898faefff382961e8fe74da2426d60b218f,390,0
Mi2,T4a,8d98b9eb6175,a722a78be07c,10abf0219849,empty,,5a4fb3fac22479d73cbbae0786cab3e1a8d6b397fa93807d6a2159fd29664077,1288,8
Mi2,T4b,8d98b9eb6175,8dac2399d9d3,9b21b16def84,empty,,b2748d3cd7ab029c1dac5889c81c05cc89702fd75294fe9b252d4e007ef3326b,2540,0
Mi2,T4c,8d98b9eb6175,3a2a1325fb93,1fa408d42d04,empty,,3f553364f71edbcff8b67ad3d63dc32010f6affe755911eb94d177e1ee3a0ef7,888,8
Mi2,T4d,8d98b9eb6175,0645a54521a8,8b749ab1f459,empty,,9af4eb1ff559a4df188c248d0d92c7386f473103ebb6ccbd906b7a00cc3cb31f,2202,2
Mi2,T5a,8d98b9eb6175,9fd1579bc37e,5142a92756a4,empty,,be9cf11fc801fd95af194530c29d4ec0e666130421f1e9df5203bbeb9523f8c0,2695,5
Mi2,T5b,8d98b9eb6175,3c304e466112,f740ebf40018,empty,,658c3f3943ab344802e8d0c7a4b4aa26a996245ea14ed123c9af8dc1e9c65d7a,1437,7
Mi2,T5c,8d98b9eb6175,4236c6342cc5,110b6b018897,empty,,5dcf3cec3c07dafcc6fcd7a79d8e573f3fbc2c1896b1ac95e691f48425b337c1,1343,3
Mi2,T5d,8d98b9eb6175,f0bbaae7f4af,50b6ca4e2d8c,empty,,f967a9ade0236beaa54b0dfbd4c2ca261282b9b6fa0573044df38240902d006d,3521,1
Mi2,Tm1,8d98b9eb6175,6b080cbcddcf,87be54aaa62d,nonempty,,bfc52e61c74764e09176b577fc6208e6bfed1cebe9eb06270d0f4de99494ec21,448,8
Mi2,Tm16,8d98b9eb6175,7a0908bbdc11,5b7e630bf103,empty,,d1f291d7242311ff23c27b9a6522719a3a26aae57087c9351a61c45e5ea95922,2963,3
Mi2,Tm2,8d98b9eb6175,1716679973ed,25c37e3338b8,empty,,7996c3565034f1eaf81632d7ca83b13da29615252b74674d6e028ecf9c3b5780,1738,8
Mi2,Tm20,8d98b9eb6175,5202f2beeefe,912a4ba9a204,empty,,e330b770d03cffe1b3e17f9a23c181567752f5b1af3b9e300325524971069eb9,3202,2
Mi2,Tm28,8d98b9eb6175,0a8ba80929dc,a00eb307e784,empty,,9989695c908abb0d229218bdfed2c1c7b45c8e9dde8542d922864b72eea6fca4,2184,4
Mi2,Tm3,8d98b9eb6175,1d04dc9e4e44,d178c62fc6df,empty,,e2b56f0d29e3c3300bbb4ea8fb20cde4aa3cd0cff7df697a27f1521ea820f2e9,3198,8
Mi2,Tm30,8d98b9eb6175,fabbe5261153,e7889ddadaf4,empty,,dfb9cd2da4807f6d154c2579a6ccb4fd5abcdd8e43fe8622f866e32c151e3689,3161,1
Mi2,Tm4,8d98b9eb6175,8f9d79739978,9b27839ac729,empty,,ead1e64458508d01be17a2437068a3a34ebcc1e746d28b534d83b1f3a2541a78,3327,7
Mi2,Tm5Y,8d98b9eb6175,05257d37421c,cc5cb18ef28a,empty,,e38346eac04fc449c0ef425c8edb9d0f777ae3bbf900139228499a751c7146ce,3207,7
Mi2,Tm5a,8d98b9eb6175,e2174a9084c8,91ad4427227c,empty,,cde6aa851b452d328fb8a63f419aa388f5248e946051f185a875a3f2d68c8f21,2908,8
Mi2,Tm5b,8d98b9eb6175,5bd7d91f26e1,9d13d83fdb9e,empty,,0895be7aef339edd4bc613f3bf769226814614d59839d7b12f8d230f0d8d6387,107,7
Mi2,Tm5c,8d98b9eb6175,2455576c666d,4552a0f7802b,empty,,feca3885cdfab336533f28c46c40d96b7e707a38e6e60dc73e9e1a6b4fbc55cc,3603,3
Mi2,Tm9,8d98b9eb6175,d00cef6913df,9029aed1fc97,empty,,55a372b07193d7ca882b118f6018a69c10189380f5c4385976831c822ce0065d,1210,0
Mi2,TmY10,8d98b9eb6175,d1d3392c46d1,01761fd38e69,empty,,3263dc64bb6c86967098d2ce794dd29537d5f2ccde0fb17ccd3358ee68d2be65,706,6
Mi2,TmY13,8d98b9eb6175,e8c21941580e,e40192eba7c7,empty,,6f0f602ab374cb5d20b1d400df7227024861b832c31a983cfc0fed1ce3351ceb,1585,5
Mi2,TmY14,8d98b9eb6175,28a670a5d3c8,86a543adf7a9,empty,,8535e4bd9cae14631761ff63f3d67fc6b49f390a681be310aa8121655c8e3366,1899,9
Mi2,TmY15,8d98b9eb6175,18fb00442a43,1bca738e180c,empty,,c87c30fa73e9fc28436db7768e4c48b7ddd3fb2eadad4638100e4a630af8dbb0,2837,7
Mi2,TmY18,8d98b9eb6175,dd5eb1fb0caf,8774e8f922e7,nonempty,,70860ad8a5f4b4261cbb31af9f531dd4f88ca2826b5d2a3683cc7fae5841e2af,265,5
Mi2,TmY3,8d98b9eb6175,607b8ed34a33,6977a715be4d,empty,,913131c3cd06b55940adac54e7996328ffb770586c515f31a5af4d909e59a70a,2066,6
Mi2,TmY4,8d98b9eb6175,887ba31d1e5d,68c4598f770a,empty,,029f9f5dbdd22be89c4727474c75402f937b7459212e71ec83ab0c9e0e0bbdbd,38,8
Mi2,TmY5a,8d98b9eb6175,3ad6ff7262ce,ec8bae4c2e35,empty,,dbbd8e0e594a93f7471080708c8c8a0fef5cd5db80746cefdab741c9eeb1b93d,3101,1
Mi2,TmY9,8d98b9eb6175,7af2610d274e,aec63a72fd9f,empty,,bd640ce6aaae0f85ed263ae7c199a931d2a26466722e9575c959d5a44076cb1e,2682,2
Mi3,Am,0172ab6332cf,ae7eec9cc6aa,36fb46f0f1c1,empty,,01d9152b2df0674d1154e37c862e53a565f3b90df393bb91110c6890c7695dfa,26,6
Mi3,C2,0172ab6332cf,ac7377b4f393,0c25f1076fde,empty,,33db564379b3c97ca6b6649789dacb9ac1e5669ae8aa5e00ca59d0bb7f6258e7,727,7
Mi3,C3,0172ab6332cf,6182a4f16e6d,f0ad67a2bc77,empty,,bfb80a83af00baa0ff349f8773c3b16bdfede25ce359a88c507ab27f505b43fa,2706,6
Mi3,CT1(Lo1),0172ab6332cf,7c280b5b9f34,a3a014e29c32,empty,,d1d40e968561abbd7905eeb207fc3d9cf6fa06c162007527ee1dba55f0af3875,2960,0
Mi3,CT1(M10),0172ab6332cf,63667a4a1a53,6bfe88129c71,empty,,a1b529a86a5d8c9a571bdae2f434e3220b3eee50634777e0ad629c1c3314f231,2302,2
Mi3,L1,0172ab6332cf,ad5110ebac00,bc744dc40be5,empty,,932bd102b6f6eb8c91da8d90cdf11c5c6fe4a1c1db01ee51b84e0664154f4b76,2095,5
Mi3,L2,0172ab6332cf,36f25ce16c8f,2a642c96fa6d,empty,,ebff03fbc376165068973f8123517cc7e2e8409b604eabf090e4ce1a708b5eb1,3344,4
Mi3,L3,0172ab6332cf,fd5e84317740,7959a17a62a8,empty,,50fd9119261596f2c929c24d9fa44e543c870cfb88fc37a740ddf1f1994dd663,1138,8
Mi3,L4,0172ab6332cf,7c19534e0d84,164ee8251984,empty,,699a6784797a0eddf89e5f7da3ceaa59b9f7a21a76448337e207cbc1d3aaf7c9,1493,3
Mi3,L5,0172ab6332cf,cc98a8db805e,c76d922d821d,empty,,39805d4aee74a8c60e1ca4d0f4847f14eb95f0da6f2a90cd3e103e7457de8861,810,0
Mi3,Lawf1,0172ab6332cf,2627beca1340,d05ec421275b,empty,,fc92139a076c61e23b2ffbe6f840250c786270bbc6c8f1493ad35470d2cec463,3567,7
Mi3,Lawf2,0172ab6332cf,3a1e8d7d01c3,f49be22213d9,empty,,cedb4833a6765be759b5b40fe197ea5cd589006b1b65d6e7f8e6a00d4f0b169e,2920,0
Mi3,Mi1,0172ab6332cf,af1ee12c7a13,ff825f8034f5,empty,,120dea838ed4f02e58053ec946378a175c9ae954ea0e51e7c8921892a79d0503,235,5
Mi3,Mi10,0172ab6332cf,59362ec08e0b,ac0147046862,empty,,d2ee713cd4edce58b09d16ac322fd8b68ef4cfd4970edac29ee1f7a7b86569d2,2978,8
Mi3,Mi11,0172ab6332cf,f8c7207459cd,bccd9e76c166,empty,,cc4b912ea9f21d478fcb23ba8ce4b6c443f322d4a4c2025a9deb37eee78fcc82,2890,0
Mi3,Mi12,0172ab6332cf,22599a5bd694,05cfb584979e,empty,,b9dbbb0314af7bce815d7f240c9ae5709df3dd1c0e781f8629ad3518d6d7dafc,2634,4
Mi3,Mi13,0172ab6332cf,7fd7d345df8e,981d4afe99bf,empty,,c2481af63316c05a6d920f68934b8ce4a37533775a5a7e1bc02d237f083811c1,2748,8
Mi3,Mi14,0172ab6332cf,b33da6e1384a,e01346992e4f,empty,,f3f1e57cd2757a00ad13f0f82c4fe7935ee6dd0b0f990323743dec16e0609545,3448,8
Mi3,Mi15,0172ab6332cf,4dd1eb26b0df,ef899347cd4a,empty,,e92eca4b4951798afe2e06e73ad0058210e8d0180438e51f12d1d773d67ad54a,3286,6
Mi3,Mi2,0172ab6332cf,8d98b9eb6175,4caa47470034,empty,,52827b027a18d4c8f005ea15deef08a7aec72834ba1660a44b37d5fc9de3d548,1160,0
Mi3,Mi3,0172ab6332cf,0172ab6332cf,a87cc10c740a,empty,,5a129ce48294f982738f9f851ea653b83d72ff19e75bca12f4944d48ac065f25,1283,3
Mi3,Mi4,0172ab6332cf,7c9f2d10b0f7,4037addcb85e,empty,,4b5ba83f5773b00b709f864833c9a541551c480dcb2b590f0782570f5350e396,1043,3
Mi3,Mi9,0172ab6332cf,760f78ba3287,c71e0bb1c073,empty,,157fe34a6ba411540796216b853144a778ff9a6b7cd9789e98d53fb1c841d053,288,8
Mi3,R1,0172ab6332cf,9654b247b494,313574798e61,empty,,14cc9f8205229edaa897aba8f436ddd865bb6e46b08de693a826982bbacffc5c,278,8
Mi3,R2,0172ab6332cf,b075082bb026,a787d59ad4a9,empty,,b3d0adce75190966094cea4eca9c65d3c8525d4bf7b8ebb133a0029c3985f15d,2561,1
Mi3,R3,0172ab6332cf,a9358d78ca90,6f8c18f77e79,empty,,13dfeabc2cadb01485f05909680179a8163e566daa84d0fe4e344447f3a2b298,262,2
Mi3,R4,0172ab6332cf,d54d0db004dc,017dcf71f93f,empty,,1ad0cc3cea81e9a5bc9628649a8577f9d38572a376871dd3390e603be12f8b93,360,0
Mi3,R5,0172ab6332cf,bf135de1db2a,b7b56647cf43,empty,,8cd1916024d1c763f100036a14a9ef828abefddeb214990f34fed488e25da423,1994,4
